Customer_id,Account Number,Age,Date of Birth,Sex,Occupation,City,Bank Deposit,Saving Accounts,Full name,City id,Account_Open_Date,Account Type,Account officer,Opening Balance,Transaction_id,Transaction type,Transaction Medium,Date_of_transaction,Amount,Bank Loans,Transaction Hour,Age_class
NZ36471,785431464,42,1980-05-24 12:00:00,Male,Executive_Management,Kwara,449101.83,146845.85,Brian Powell,Osu-HR001,2016-05-25,Fixed Deposit,James Castillo,157380.5,MT001,Money Transfer,Mobile,2021-05-09,4309.76,0,0.0,Adult
NZ68480,785578700,26,1996-05-24 12:00:00,Female,Legal,Anambra,118416.32,51955.16,Judith Greene,Kan-HR001,2015-05-24,Domiciliary,Bruce Butler,20823.15,MT001,Money Transfer,Mobile,2021-04-06,14576.85,0,0.0,Young Adult
NZ29107,785675966,78,1944-05-24 12:00:00,Male,Executive_Management,Imo,919850.4,195279.72,Clarence Reed,Ana-HR001,2011-05-24,Domiciliary,Anthony Berry,85194.59,CW001,Cash Withdrawal,POS,2022-02-19,23520.75,0,18.0,Old
NZ38949,785800204,29,1993-05-24 18:00:00,Male,Engineering,Delta,508705.43,105907.21,Diane Fuller,Oyo-HR001,1990-05-24,Domiciliary,Douglas Tucker,69433.57,OP001,Online Payment,Mobile,2022-03-21,29961.25,0,6.0,Young Adult
NZ76373,787049222,82,1940-05-24 12:00:00,Male,Writing_Content,Anambra,1879473.25,238979.38,Billy Schmidt,Imo-HR001,1993-05-25,Current,Joshua Bennett,146540.96,MT001,Money Transfer,Mobile,2022-01-16,22887.92,0,18.0,Old
NZ91449,787970771,84,1938-05-25 00:00:00,Female,Accounting_And_Finance,Plateau,1589656.94,976377.39,Ernest Boyd,Enu-HR001,2008-05-25,Domiciliary,Paul Holmes,57241.14,MT001,Money Transfer,Internet Banking,2021-04-28,18617.2,0,12.0,Old
NZ27518,788671678,65,1957-05-24 18:00:00,Female,Marketing_Sales_Customer,Lagos,1338614.55,225570.79,Larry Cooper,Ana-HR001,1983-05-24,Joint,Anthony Berry,336871.57,MT001,Money Transfer,ATM,2021-05-12,7570.55,0,0.0,Senior
NZ57043,789761993,40,1982-05-25 00:00:00,Male,Marketing_Sales_Customer,Lagos,297694.66,192757.29,Tina Franklin,Ogu-HR001,1971-05-24,Current,Jesse Evans,243163.98,CW001,Cash Withdrawal,POS,2021-02-25,18336.0,0,6.0,Adult
NZ24672,790393092,59,1963-05-25 06:00:00,Female,Engineering,Edo,1023932.01,353931.23,Benjamin Wood,Kad-HR001,2001-05-25,Domiciliary,Jerry Green,262799.91,MD001,Money Deposit,Bank,2022-04-22,58301.88,0,6.0,Adult
NZ58836,794705385,76,1946-05-25 00:00:00,Female,Marketing_Sales_Customer,Enugu,533504.83,184674.75,Kevin Cole,Abu-HR001,1967-05-24,Corporate,Anthony Torres,265206.5,OP001,Online Payment,Internet Banking,2021-03-16,18207.99,0,18.0,Old
NZ71139,794996007,49,1973-05-24 18:00:00,Male,Writing_Content,Lagos,2206729.57,892479.74,Victor Flores,Imo-HR001,1981-05-25,Joint,Jonathan Hawkins,170020.82,MD001,Money Deposit,ATM,2022-03-20,19180.23,0,18.0,Adult
NZ94590,795569153,79,1943-05-25 06:00:00,Male,Marketing_Sales_Customer,Osun,794956.83,231097.31,Eugene Scott,Riv-HR001,2003-05-24,Savings,Mark Montgomery,126030.66,MD001,Money Deposit,Bank,2021-03-28,32997.5,0,18.0,Old
NZ61446,796218942,82,1940-05-24 12:00:00,Male,Information_Technology_And_Software,Lagos,298094.81,81402.81,Frances Ray,Abu-HR001,1971-05-24,Savings,Anthony Torres,65431.3,OP001,Online Payment,Internet Banking,2022-03-19,25178.1,0,18.0,Old
NZ95415,796857761,53,1969-05-24 18:00:00,Male,Writing_Content,Lagos,313186.08,108026.5,Sandra Moreno,Edo-HR001,2014-05-24,Domiciliary,Victor Martinez,44050.06,CH001,Checks,Informal Services,2021-11-08,16904.71,0,0.0,Adult
NZ74213,796973356,63,1959-05-25 06:00:00,Male,Writing_Content,River,3017361.21,508084.69,Martin Baker,Kad-HR001,1990-05-24,Savings,Jerry Green,161596.71,MD001,Money Deposit,ATM,2021-02-27,55051.27,0,18.0,Adult
NZ65519,798424866,34,1988-05-24 12:00:00,Male,Engineering,River,133610.01,178097.2,Sara Daniels,Imo-HR001,1960-05-25,Domiciliary,Jonathan Hawkins,185865.95,MD001,Money Deposit,Bank,2021-10-04,17603.16,0,12.0,Adult
NZ65022,799719608,62,1960-05-24 12:00:00,Female,Office_Clerical,Cross River,17503.97,15276.19,Jerry Rogers,Kan-HR001,1990-05-24,Joint,Joshua Ryan,93421.36,MD001,Money Deposit,ATM,2021-09-11,14248.52,0,12.0,Adult
NZ26697,800027615,70,1952-05-24 12:00:00,Female,Engineering,Plateau,283729.31,88118.73,Earl Payne,Lag-HR001,2022-05-24,Joint,Adam Hernandez,100790.48,OP001,Online Payment,Internet Banking,2022-04-23,29680.0,0,12.0,Senior
NZ68590,800032581,60,1962-05-25 00:00:00,Male,Healthcare,Lagos,657031.99,291140.57,Russell Reyes,Pla-HR001,1980-05-25,Corporate,Victor Ramos,89882.99,MD001,Money Deposit,Bank,2021-02-26,19533.21,0,6.0,Adult
NZ48176,801227547,66,1956-05-24 12:00:00,Female,HR_Admin,Abia,752092.2,526163.7,Jennifer Barnes,Bay-HR001,1992-05-25,Corporate,Shawn Wallace,91216.94,MD001,Money Deposit,ATM,2021-06-12,9208.94,0,6.0,Senior
NZ74796,802815139,40,1982-05-25 00:00:00,Female,Engineering,Benue,46784.32,26755.79,Peter Porter,Lag-HR001,1981-05-25,Joint,Nicholas Simmons,77567.8,CW001,Cash Withdrawal,POS,2021-08-25,12646.48,0,12.0,Adult
NZ39173,802850130,50,1972-05-24 12:00:00,Female,Science_And_Research,Bayelsa,344791.35,129655.91,Nicole Porter,Lag-HR001,2000-05-25,Joint,Adam Hernandez,354296.33,CH001,Checks,Informal Services,2021-05-28,10313.28,0,18.0,Adult
NZ87900,803664316,42,1980-05-24 12:00:00,Male,Healthcare,Edo,593330.55,281832.01,Karen Black,Lag-HR001,2018-05-24,Joint,Patrick Graham,17987.51,CW001,Cash Withdrawal,ATM,2021-09-07,12029.58,0,0.0,Adult
NZ70008,804925979,82,1940-05-24 12:00:00,Male,Education,River,721992.53,192996.07,Brian Torres,Kan-HR001,2006-05-24,Domiciliary,Joshua Ryan,39277.6,MT001,Money Transfer,Mobile,2022-04-11,6732.96,0,18.0,Old
NZ63638,805441371,19,2003-05-25 06:00:00,Male,HR_Admin,Plateau,221946.1,125341.14,Antonio Reed,Osu-HR001,2002-05-24,Corporate,James Castillo,87532.19,CW001,Cash Withdrawal,ATM,2022-02-27,58158.72,0,0.0,Teen
NZ94062,805761085,54,1968-05-24 12:00:00,Female,Information_Technology_And_Software,Edo,194535.85,67931.92,Kathleen Stewart,Ben-HR001,1964-05-25,Corporate,Roger Alexander,85500.85,MD001,Money Deposit,Bank,2021-08-10,11324.96,0,0.0,Adult
NZ31953,806999634,27,1995-05-25 06:00:00,Female,Marketing_Sales_Customer,Enugu,189500.54,186134.12,Karen Hayes,Lag-HR001,1973-05-25,Domiciliary,Chris Armstrong,180332.33,LP001,Loan Payment,AFT,2022-01-30,43263.48,2226593538,12.0,Young Adult
NZ45589,807171368,29,1993-05-24 18:00:00,Female,HR_Admin,Lagos,1680282.31,575408.56,Clarence Willis,Kad-HR001,1963-05-24,Corporate,Jerry Green,99113.71,OP001,Online Payment,Mobile,2021-08-13,10702.23,0,0.0,Young Adult
NZ91720,807694195,47,1975-05-25 06:00:00,Male,Marketing_Sales_Customer,Lagos,525947.01,165164.33,Mildred Willis,Lag-HR001,1991-05-24,Savings,Patrick Graham,513292.88,CH001,Checks,Informal Services,2021-09-02,71291.72,0,6.0,Adult
NZ94165,807793857,28,1994-05-25 00:00:00,Male,Information_Technology_And_Software,Kaduna,1045397.52,210911.64,Matthew Gonzalez,Ana-HR001,1993-05-25,Savings,Bruce Porter,312212.97,OP001,Online Payment,Internet Banking,2022-01-15,72542.92,0,12.0,Young Adult
NZ32278,807984614,25,1997-05-24 18:00:00,Male,Accounting_And_Finance,Lagos,118972.18,55228.14,Terry Stewart,Imo-HR001,1964-05-25,Current,Joshua Bennett,130355.79,MT001,Money Transfer,Mobile,2022-02-13,29274.48,0,6.0,Young Adult
NZ66550,808714603,19,2003-05-25 06:00:00,Female,Marketing_Sales_Customer,Abia,246249.98,56363.88,Douglas Schmidt,Imo-HR001,1962-05-24,Corporate,Joshua Bennett,91924.73,OP001,Online Payment,Card,2021-12-21,59506.26,0,0.0,Teen
NZ42135,809037906,84,1938-05-25 00:00:00,Female,Science_And_Research,Cross River,51426.54,7181.98,Norma Little,Pla-HR001,2010-05-24,Current,Victor Ramos,84406.75,CW001,Cash Withdrawal,ATM,2021-01-21,15039.0,0,6.0,Old
NZ59517,809256062,46,1976-05-24 12:00:00,Male,Healthcare,Anambra,86326.27,42546.52,Benjamin Gonzales,Oyo-HR001,2002-05-24,Fixed Deposit,Douglas Tucker,56445.0,MT001,Money Transfer,Mobile,2021-10-06,38555.0,0,6.0,Adult
NZ70182,809971306,51,1971-05-25 06:00:00,Male,HR_Admin,Sokoto,230097.35,163888.69,Mildred Greene,Kad-HR001,1965-05-25,Savings,Jeremy Vasquez,72997.57,OP001,Online Payment,Mobile,2021-12-02,24904.1,0,6.0,Adult
NZ94410,810104163,70,1952-05-24 12:00:00,Female,Accounting_And_Finance,River,89360.51,16649.88,Jimmy Wheeler,Lag-HR001,1996-05-25,Domiciliary,Adam Hernandez,185133.56,MD001,Money Deposit,Bank,2021-12-01,25427.47,0,6.0,Senior
NZ51577,811940504,38,1996-08-09 12:00:00,Female,Education,Benue,502154.06,811785.19,CHUKWUEBUK,Edo-HR001,1992-05-25,Savings,Victor Martinez,57704.98,MT001,Money Transfer,Mobile,2021-10-09,2318.0,0,6.0,Adult
NZ22076,812368688,79,1943-05-25 06:00:00,Female,Executive_Management,Imo,395367.36,336297.13,Johnny Campbell,Abi-HR001,2008-05-25,Savings,Samuel Fowler,168014.18,CW001,Cash Withdrawal,ATM,2021-08-16,26765.55,0,18.0,Old
NZ68800,812543923,27,1995-05-25 06:00:00,Male,Engineering,Lagos,332126.05,65109.86,Johnny Murphy,Osu-HR001,1969-05-25,Domiciliary,James Castillo,371047.11,MD001,Money Deposit,Bank,2022-02-14,39205.33,0,12.0,Young Adult
NZ59444,814266527,18,2004-05-24 12:00:00,Female,Marketing_Sales_Customer,Imo,994183.25,277555.19,Todd Campbell,Lag-HR001,1980-05-25,Domiciliary,Patrick Graham,84410.51,CW001,Cash Withdrawal,ATM,2022-04-30,14225.76,0,6.0,Teen
NZ54363,815158945,75,1947-05-25 06:00:00,Female,Marketing_Sales_Customer,Kaduna,247129.87,188999.03,Joe Owens,Abu-HR001,2022-05-24,Savings,Frank Brown,49421.88,MT001,Money Transfer,Mobile,2021-07-30,24554.88,0,6.0,Old
NZ37311,815571796,60,1962-05-25 00:00:00,Male,Science_And_Research,Oyo,2001516.82,147384.42,Ryan Ray,Lag-HR001,1982-05-24,Current,Patrick Graham,117573.89,MD001,Money Deposit,ATM,2022-01-12,29474.28,0,18.0,Adult
NZ22152,817900012,69,1953-05-24 18:00:00,Female,Science_And_Research,Imo,1040645.14,371746.43,Ruth Hamilton,Lag-HR001,1992-05-25,Current,Patrick Graham,96390.06,OP001,Online Payment,Mobile,2022-01-21,7677.3,0,12.0,Senior
NZ50293,818088800,71,1951-05-25 06:00:00,Female,Information_Technology_And_Software,Plateau,480600.23,365148.17,Adam Webb,Abu-HR001,1998-05-24,Savings,Anthony Torres,217152.92,CW001,Cash Withdrawal,ATM,2021-04-22,40432.6,0,0.0,Senior
NZ72516,821766918,43,1979-05-25 06:00:00,Male,HR_Admin,Lagos,281401.58,451930.93,Emily Sullivan,Bay-HR001,1960-05-25,Joint,Shawn Wallace,35717.95,MT001,Money Transfer,ATM,2021-07-20,25180.61,0,0.0,Adult
NZ98674,822827445,46,1976-05-24 12:00:00,Male,Healthcare,Delta,78922.9,59770.95,Thomas Robertson,Osu-HR001,2001-05-25,Savings,Gregory Simmons,88405.39,CW001,Cash Withdrawal,POS,2021-08-20,15785.68,0,6.0,Adult
NZ80929,823906903,19,2003-05-25 06:00:00,Female,Writing_Content,Enugu,646434.22,94171.9,Virginia Harper,Kan-HR001,2005-05-25,Corporate,Joshua Ryan,263452.26,LP001,Loan Payment,ACH,2021-01-16,17416.8,0,18.0,Teen
NZ71551,824314669,55,1967-05-25 06:00:00,Female,Executive_Management,Abuja,1166846.93,363970.6,Daniel Jordan,Lag-HR001,1987-05-24,Joint,Nicholas Simmons,144148.44,OP001,Online Payment,Mobile,2021-08-08,9082.92,0,18.0,Adult
NZ62445,824553501,20,2002-05-25 00:00:00,Male,HR_Admin,Lagos,1292973.24,440971.92,Stephen Daniels,Riv-HR001,2023-05-24,Current,Mark Montgomery,97432.26,LP001,Loan Payment,AFT,2021-06-21,6109.81,2138470796,12.0,Young Adult
NZ31357,825010322,36,1986-05-25 00:00:00,Female,Accounting_And_Finance,Delta,60731.76,42338.72,Catherine Edwards,Lag-HR001,2002-05-24,Domiciliary,Chris Armstrong,192479.87,CW001,Cash Withdrawal,ATM,2021-05-03,58742.3,0,18.0,Adult
NZ22736,825404409,24,1998-05-25 00:00:00,Female,Healthcare,Lagos,249992.79,52649.08,Christopher Diaz,Oyo-HR001,1956-05-25,Fixed Deposit,Anthony Simpson,54454.9,OP001,Online Payment,Mobile,2022-04-22,30420.6,0,6.0,Young Adult
NZ77110,825936254,65,1957-05-24 18:00:00,Female,Education,Enugu,130679.29,30989.66,Cynthia Porter,Ogu-HR001,1999-05-24,Corporate,Joe Hanson,86774.9,MT001,Money Transfer,Internet Banking,2022-01-29,18332.48,0,18.0,Senior
NZ96247,826220444,75,1947-05-25 06:00:00,Female,Accounting_And_Finance,Imo,821381.48,344331.76,Denise Campbell,Riv-HR001,2002-05-24,Savings,Keith Griffin,182270.3,MT001,Money Transfer,Internet Banking,2022-02-23,25891.2,0,6.0,Old
NZ45102,826302558,67,1955-05-25 06:00:00,Female,Executive_Management,Lagos,627022.95,360750.75,Bobby Reid,Enu-HR001,2019-05-24,Corporate,Paul Holmes,43815.12,MT001,Money Transfer,Bank,2021-04-21,18123.56,0,0.0,Senior
NZ17543,827408332,26,1996-05-24 12:00:00,Female,Healthcare,Lagos,1281296.34,155952.07,Thomas Gomez,Oyo-HR001,1958-05-24,Current,Anthony Simpson,266108.68,MT001,Money Transfer,Mobile,2021-03-30,8389.02,0,6.0,Young Adult
NZ47520,827738068,61,1961-05-24 18:00:00,Female,Education,Lagos,204987.25,66558.95,Brandon Burton,Abu-HR001,1991-05-24,Fixed Deposit,George Lewis,180214.79,CH001,Checks,Informal Services,2021-11-08,9226.35,0,18.0,Adult
NZ96031,827906116,80,1942-05-25 00:00:00,Male,Writing_Content,Enugu,415274.04,58540.24,Craig James,Kad-HR001,1965-05-25,Joint,Bobby Burton,255872.4,OP001,Online Payment,Card,2021-01-16,61134.84,0,12.0,Old
NZ90240,828205412,35,1987-05-25 06:00:00,Male,Information_Technology_And_Software,Anambra,788559.56,265646.0,Jason Green,Abi-HR001,2015-05-24,Fixed Deposit,Samuel Fowler,97988.76,OP001,Online Payment,Internet Banking,2021-01-29,52799.45,0,0.0,Adult
NZ97419,828471777,66,1956-05-24 12:00:00,Female,HR_Admin,Ogun,696871.5,300767.4,Sarah Gray,Abi-HR001,1959-05-24,Domiciliary,Samuel Fowler,92159.49,OP001,Online Payment,Card,2022-02-22,3751.8,0,0.0,Senior
NZ38737,829001426,61,1961-05-24 18:00:00,Male,Office_Clerical,Imo,1030232.56,539458.94,Larry Snyder,Abu-HR001,2005-05-25,Current,Ernest Rivera,231029.02,MD001,Money Deposit,Bank,2021-10-26,28929.82,0,0.0,Adult
NZ73287,829392885,69,1953-05-24 18:00:00,Female,Marketing_Sales_Customer,Enugu,1324552.52,411757.53,Steven Jacobs,Imo-HR001,1996-05-25,Joint,Jonathan Hawkins,334954.89,MD001,Money Deposit,Bank,2022-01-21,21424.08,0,12.0,Senior
NZ20248,830129063,42,1980-05-24 12:00:00,Female,Legal,Plateau,1204938.6,195445.13,Jane Cruz,Imo-HR001,1978-05-24,Domiciliary,Joshua Bennett,44822.84,MT001,Money Transfer,Mobile,2022-03-19,12362.85,0,18.0,Adult
NZ90967,832256671,55,1967-05-25 06:00:00,Female,Writing_Content,Abuja,38471.76,8825.87,Janice Foster,Ogu-HR001,1983-05-24,Domiciliary,Jesse Evans,48676.4,MD001,Money Deposit,Bank,2022-02-05,2889.27,0,6.0,Adult
NZ17070,833256310,68,1954-05-25 00:00:00,Male,Healthcare,Abia,268710.53,119698.33,Douglas Flores,Ben-HR001,1994-05-24,Current,Roger Alexander,75941.86,MD001,Money Deposit,ATM,2021-05-29,14295.24,0,0.0,Senior
NZ17085,833544299,44,1978-05-25 00:00:00,Male,Healthcare,Kaduna,2031820.31,1218924.27,Evelyn Murray,Imo-HR001,2006-05-24,Current,Jonathan Hawkins,106018.18,CH001,Checks,Informal Services,2021-08-20,30085.36,0,0.0,Adult
NZ61531,838039063,50,1972-05-24 12:00:00,Female,Office_Clerical,Lagos,763141.84,430717.25,Ann James,Lag-HR001,2017-05-25,Domiciliary,Dennis Ruiz,45899.16,MD001,Money Deposit,Bank,2021-06-21,29179.06,0,0.0,Adult
NZ84219,838153424,36,1986-05-25 00:00:00,Female,Executive_Management,Benue,45080.56,15511.59,Justin Ramirez,Kad-HR001,2003-05-24,Joint,Jerry Green,135310.88,MT001,Money Transfer,Internet Banking,2021-09-24,16960.05,0,6.0,Adult
NZ95921,838500892,40,1982-05-25 00:00:00,Female,Writing_Content,Abuja,604936.99,186717.87,Jonathan Mendoza,Lag-HR001,1960-05-25,Domiciliary,Benjamin Kim,76947.92,MT001,Money Transfer,ATM,2022-04-11,25379.58,0,6.0,Adult
NZ17683,839479823,19,2003-05-25 06:00:00,Male,Writing_Content,Abuja,153198.48,45959.55,Stephanie Lopez,Ana-HR001,2013-05-25,Joint,Joshua Little,172741.13,CH001,Checks,Bank,2022-05-01,37794.12,0,18.0,Teen
NZ16285,839510673,83,1939-05-25 06:00:00,Male,Education,Imo,540484.34,320430.0,Gloria Hall,Abi-HR001,1963-05-24,Corporate,Samuel Fowler,162652.13,MD001,Money Deposit,ATM,2021-05-23,37196.72,0,12.0,Old
NZ20255,840316438,65,1957-05-24 18:00:00,Female,Engineering,Adamawa,3368735.54,188649.19,William Perry,Imo-HR001,1957-05-25,Domiciliary,Joshua Bennett,37980.75,MT001,Money Transfer,Mobile,2022-01-29,15309.0,0,12.0,Senior
NZ49852,841019660,25,1997-05-24 18:00:00,Male,HR_Admin,Osun,443776.83,173072.96,Shawn Alvarez,Ogu-HR001,1965-05-25,Domiciliary,Joe Hanson,29126.28,OP001,Online Payment,Mobile,2022-04-18,20856.0,0,0.0,Young Adult
NZ74089,841889132,66,1956-05-24 12:00:00,Female,Healthcare,Cross River,778015.33,87591.13,Randy Peterson,Riv-HR001,2005-05-25,Domiciliary,Mark Montgomery,74979.15,LP001,Loan Payment,AFT,2021-08-08,53063.4,7379551296,12.0,Senior
NZ94947,843491173,28,1994-05-25 00:00:00,Female,Executive_Management,Lagos,717212.31,128291.35,Charles Richards,Imo-HR001,1975-05-24,Corporate,Joe Price,152758.55,OP001,Online Payment,Mobile,2021-09-10,6696.93,0,0.0,Young Adult
NZ21504,844008963,18,2004-05-24 12:00:00,Female,Executive_Management,Abuja,1011369.95,411133.65,Benjamin Greene,Osu-HR001,1970-05-24,Domiciliary,James Castillo,200099.52,CW001,Cash Withdrawal,POS,2021-02-15,43653.6,0,18.0,Teen
NZ93267,844190003,68,1954-05-25 00:00:00,Male,HR_Admin,Adamawa,524300.8,163667.93,Carl Bailey,Ada-HR001,1988-05-25,Current,Shawn Long,191630.74,LP001,Loan Payment,AFT,2021-11-22,31036.46,13970290516,12.0,Senior
NZ17713,844402774,83,1939-05-25 06:00:00,Female,HR_Admin,Kaduna,419185.54,109531.63,Amy Gomez,Imo-HR001,2001-05-25,Domiciliary,Joshua Bennett,75928.83,LP001,Loan Payment,ACH,2021-02-03,7975.76,6203259972,18.0,Old
NZ13907,844409210,62,1960-05-24 12:00:00,Male,Information_Technology_And_Software,Lagos,2021380.94,1021939.9,Cheryl Hunter,Abu-HR001,2011-05-24,Joint,Frank Brown,240590.16,OP001,Online Payment,Mobile,2021-04-13,55089.36,0,6.0,Adult
NZ73297,844852319,28,1994-05-25 00:00:00,Male,HR_Admin,Anambra,426926.01,92197.85,Christine Butler,Imo-HR001,1971-05-24,Domiciliary,Joe Price,125063.15,MD001,Money Deposit,Bank,2021-06-12,38381.85,0,12.0,Young Adult
NZ42408,845277611,46,1976-05-24 12:00:00,Female,Education,Adamawa,487782.53,128351.45,Melissa Sanders,Imo-HR001,1968-05-25,Domiciliary,Joe Price,47809.82,OP001,Online Payment,Mobile,2021-07-30,22226.82,0,12.0,Adult
NZ88021,848268059,55,1967-05-25 06:00:00,Male,Education,Lagos,37777.3,12248.73,George Alexander,Oyo-HR001,2000-05-25,Corporate,Donald Reynolds,38152.86,MD001,Money Deposit,Bank,2021-02-16,6549.42,0,0.0,Adult
NZ19405,848503950,52,1970-05-25 00:00:00,Male,Engineering,Abuja,37712.04,22796.93,Kimberly Austin,Kan-HR001,1956-05-25,Current,Bruce Butler,80694.36,MD001,Money Deposit,Bank,2021-08-10,20594.93,0,18.0,Adult
NZ34425,850570265,79,1943-05-25 06:00:00,Male,Information_Technology_And_Software,River,340772.82,138580.95,Jack Rodriguez,Lag-HR001,1990-05-24,Current,Dennis Morris,71909.93,LP001,Loan Payment,AFT,2021-09-17,19065.63,1724888697,12.0,Old
NZ45778,853402528,64,1958-05-25 00:00:00,Female,Marketing_Sales_Customer,Plateau,578948.64,110458.4,Thomas Barnes,Ana-HR001,2012-05-25,Savings,Bruce Porter,182033.61,OP001,Online Payment,Internet Banking,2021-01-11,9258.87,0,12.0,Adult
NZ33495,854150558,44,1978-05-25 00:00:00,Female,Legal,Lagos,136891.32,93195.61,Billy Williamson,Oyo-HR001,1962-05-24,Domiciliary,Anthony Simpson,111407.99,MT001,Money Transfer,Mobile,2021-04-09,51135.24,0,0.0,Adult
NZ93310,854757865,35,1987-05-25 06:00:00,Male,HR_Admin,Lagos,1689110.1,884436.82,Richard Knight,Edo-HR001,2019-05-24,Current,Victor Martinez,122579.41,MT001,Money Transfer,Mobile,2022-03-01,10312.54,0,6.0,Adult
NZ31659,854796709,63,1959-05-25 06:00:00,Female,Executive_Management,Lagos,696479.15,118266.22,Albert Reid,Del-HR001,2007-05-24,Domiciliary,Steve Diaz,236135.04,MD001,Money Deposit,ATM,2021-10-17,36389.4,0,0.0,Adult
NZ57917,856632217,20,2002-05-25 00:00:00,Male,Marketing_Sales_Customer,Oyo,439865.44,203635.55,Thomas Martinez,Abu-HR001,1982-05-24,Savings,Frank Brown,266528.74,MT001,Money Transfer,Mobile,2022-03-15,24360.19,0,0.0,Young Adult
NZ73333,858331470,35,1987-05-25 06:00:00,Male,Marketing_Sales_Customer,River,2844789.79,386732.26,Clarence Carr,Del-HR001,2017-05-25,Savings,Todd Roberts,337287.43,OP001,Online Payment,Internet Banking,2021-01-19,16309.53,0,18.0,Adult
NZ69949,858485094,72,1950-05-25 00:00:00,Female,Science_And_Research,Lagos,779074.22,277968.92,Joe West,Lag-HR001,1989-05-25,Current,Dennis Morris,88518.57,CW001,Cash Withdrawal,Bank,2021-10-27,7891.84,0,6.0,Senior
NZ52886,858506489,22,2000-05-24 12:00:00,Female,Writing_Content,Kano,592604.24,103965.66,Annie Grant,Lag-HR001,2020-05-25,Domiciliary,Dennis Ruiz,321086.07,CW001,Cash Withdrawal,ATM,2021-08-16,6308.19,0,12.0,Young Adult
NZ67880,859095392,60,1962-05-25 00:00:00,Female,HR_Admin,Abuja,535094.2,124934.34,Arthur Vasquez,Oyo-HR001,2005-05-25,Corporate,Donald Reynolds,48269.65,MT001,Money Transfer,Bank,2021-10-20,31582.21,0,0.0,Adult
NZ51772,859532110,24,1998-05-25 00:00:00,Female,Engineering,Anambra,306455.37,58711.74,Tina Tucker,Lag-HR001,2018-05-24,Current,Patrick Graham,433015.61,MD001,Money Deposit,Bank,2021-05-17,42292.65,0,0.0,Young Adult
NZ21889,862357043,30,1992-05-24 12:00:00,Female,HR_Admin,Adamawa,219305.24,92108.2,Benjamin Wood,Kan-HR001,1993-05-25,Current,Bruce Butler,165191.04,CW001,Cash Withdrawal,ATM,2022-02-09,42778.12,0,0.0,Adult
NZ87450,862925892,56,1966-05-25 00:00:00,Male,Healthcare,Imo,133212.48,83853.75,Jeffrey Allen,Enu-HR001,2003-05-24,Joint,Paul Holmes,59768.75,MD001,Money Deposit,Bank,2021-02-03,15256.25,0,18.0,Adult
NZ50172,864260743,69,1953-05-24 18:00:00,Female,Engineering,Abuja,295130.17,52561.28,Thomas Jones,Abu-HR001,2008-05-25,Corporate,Anthony Torres,158182.07,MD001,Money Deposit,Bank,2021-09-17,8128.0,0,6.0,Senior
NZ63200,864373705,28,1994-05-25 00:00:00,Male,Engineering,Kaduna,108607.09,19700.82,Carolyn Alexander,Ana-HR001,1989-05-25,Corporate,Anthony Berry,205864.26,OP001,Online Payment,Mobile,2021-09-22,9373.65,0,12.0,Young Adult
NZ54963,867117525,62,1960-05-24 12:00:00,Male,Writing_Content,Abuja,442236.13,200257.87,Jacqueline Hughes,Lag-HR001,1960-05-25,Current,Adam Hernandez,33978.99,CW001,Cash Withdrawal,POS,2021-08-30,2841.75,0,0.0,Adult
NZ52186,867314711,63,1959-05-25 06:00:00,Female,Science_And_Research,Kano,576677.74,121470.42,Christine Bailey,Ana-HR001,1966-05-24,Domiciliary,Bruce Porter,121293.88,MT001,Money Transfer,Mobile,2021-06-04,20721.92,0,18.0,Adult
NZ59107,867445393,17,2005-05-24 18:00:00,Male,Accounting_And_Finance,Abia,254260.92,193907.41,Raymond Mccoy,Ana-HR001,1997-05-25,Current,Joshua Little,165861.45,MT001,Money Transfer,Mobile,2021-11-10,47607.3,0,18.0,Teen
NZ16568,867972632,19,2003-05-25 06:00:00,Male,Marketing_Sales_Customer,Delta,450175.65,231735.28,Jose Peters,Ogu-HR001,2006-05-24,Domiciliary,Jesse Evans,142734.73,CH001,Checks,Informal Services,2021-08-26,20664.75,0,0.0,Teen
NZ50904,868121015,79,1943-05-25 06:00:00,Male,Marketing_Sales_Customer,Anambra,648147.54,185213.07,Chris Reyes,Imo-HR001,1983-05-24,Domiciliary,Joe Price,204655.75,LP001,Loan Payment,ACH,2021-07-06,19426.62,431480314,6.0,Old
NZ86957,868759038,48,1974-05-25 00:00:00,Male,Marketing_Sales_Customer,Lagos,97403.12,18434.82,David Larson,Lag-HR001,1972-05-25,Joint,Dennis Ruiz,44796.75,MT001,Money Transfer,Mobile,2021-09-20,11829.5,0,18.0,Adult
NZ87267,870188039,34,1988-05-24 12:00:00,Female,Engineering,Abuja,1013382.0,96473.97,Russell Watson,Kog-HR001,1958-05-24,Joint,Shawn Cook,138340.67,OP001,Online Payment,Mobile,2022-03-19,14770.47,0,6.0,Adult
NZ25754,870730567,42,1980-05-24 12:00:00,Female,Engineering,Sokoto,562292.53,206173.93,Nicole Oliver,Oyo-HR001,1973-05-25,Corporate,Douglas Tucker,42783.86,MT001,Money Transfer,Bank,2021-06-28,8986.11,0,6.0,Adult
NZ70050,870982324,33,1989-05-24 18:00:00,Male,Marketing_Sales_Customer,Edo,384533.63,145980.36,Carlos Ryan,Abi-HR001,2007-05-24,Corporate,Roy Rice,388550.52,MD001,Money Deposit,Bank,2022-04-14,72210.32,0,12.0,Adult
